,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160
31,1.58069693971244,1.72689014074182,1.4020033090697,1.8522054229883103,1.68286679566232,1.4876332174568798,1.4960989921325702,1.6756408849608302,2.5013879412056204,1.8510442071042499,1.2668502209165495,2.1559733447399,1.64537313823507,1.3997602257103703,1.31848072517452,2.07957916697013,1.5397032389478302,1.73203169687419,1.5321808846186298,2.062082611859655,1.46989561897502,1.10311925354571,1.7708520116421398,1.5143484893019399,2.07507226270612,1.0,1.7189996378787198,2.1204975355537865,1.99708043547173,1.0,1.50657267425251,1.5439439424829098,1.4630713808122502,1.84871241904942,2.05211655055,1.0,1.98168272737129,2.09807236536218,1.0,2.1438419834966598,2.21197440141396,2.6831281229995803,2.47662877518236,2.15986784709257,2.20078212141111,2.4388665642354397,1.0,2.3472616939572997,2.293541653477212,2.56361159144779,1.92831902450372,2.12359033260667,2.3107039306605404,2.52414287212404,2.7959656849932926,2.2855460577096496,1.92562145479083,2.7785093956166103,1.3981136917305,2.12873842881462,1.9432966145666497,2.72758191940225,2.8923599890899663,2.3078809559882503,3.2911067736982695,3.31271248715999,2.3469101570893502,1.79396490528063,2.5774458403174303,2.94109880599006,2.14249896461108,1.91965328231036,1.4403579968152902,2.0367885331077202,2.45101076545943,2.39663516698369,2.37189869477874,1.33655979017472,2.3359490877055498,1.83714634390906,2.18636294039473,2.29522612743831,2.8943908390974395,2.59981759560822,2.37587385302467,2.47103487318778,1.5350408132511597,1.01765923258482,2.65893626971914,1.8220699595915901,2.59344668195926,2.1612631598785503,1.65355016707978,2.77389975619914,2.57269157653832,1.5144813416987801,2.63645279029971,2.4551114502192997,2.5646660642520898,2.75041581777737,1.9670797341444999,1.91121089313755,2.3563223006862404,2.45022600693464,1.9632446196676,2.0805182605271204,2.52950735010904,1.5556384879475502,2.21546571482416,3.11777822911276,2.3318927241022203,1.4732679428353,1.6719592311913702,1.87535069657929,2.22259942991865,2.32128766516986,2.4257298045961,1.5732778374640601,2.19212122213171,2.31380396899415,2.56256049775175,1.98236170163315,2.10284516424542,2.4064294638074197,1.62081248574188,2.12070551565827,1.7612886999947899,2.4895506977505697,2.20161558231394,2.2431745197934103,2.2933404526487,1.58843978830553,1.6156344688774198,2.5688936961393503,2.54837713240096,2.43472854177976,2.4113418706400798,2.14790809218144,2.70268035624583,2.3491026085630295,2.60503554909126,1.4681256950504198,2.13779704305819,2.52825447476112,2.9794436579601298,3.19992787367256,2.5001403813454597,2.60752471920545,2.84986760532451,1.8516863154424301,1.7326349675391999,1.61741974673718,2.06654953876193,1.91166354675704,2.2398998171769704,2.3579157985791297,2.86816815766506,2.99307894801072,1.3532428314337301,1.91684858236345,2.66848842045722
32,1.35983548233989,1.0,1.18752072083646,1.6097011023794,1.0,1.7156691424009902,1.0,1.39392600658584,2.62625822353483,1.7156691424009902,1.0,1.8135142715418797,1.75319991419942,1.0,1.0,2.12264176962554,1.23729233756746,1.8880671134074398,1.6097011023794,1.93313282372673,1.0,1.5223501756905098,2.11330814991839,1.0,1.92834463526486,1.0,1.84954225200502,2.1164416975393103,2.08746196617182,1.0,1.6997510316895101,1.0,2.00719282355704,2.04551856288449,1.90363251608424,1.0,1.6831371314830101,1.9562164692433899,1.0,2.14943466634317,1.9607085516885598,2.5157943923320203,2.50699181872362,2.17196035401268,1.9990870226258899,2.49280228036477,1.80726435527611,2.1854571574019297,2.06699642044969,2.73814608871206,2.03438778358957,2.0381033103059,2.2284516907143996,2.29736651375976,2.7942091163465,1.9562164692433899,2.1005773027896,2.6054882086577402,1.0,2.17742105748317,2.11018552741116,2.64608990127443,2.8755705368684197,2.36218077659253,3.20013063576874,3.3358368653551,2.14069655254641,1.0,2.6367586191393597,2.54816822176487,1.2821687783046398,1.62930764007375,1.02978947083186,2.30952370965311,2.24499416613967,2.2236257166937996,2.2848591767337596,1.2821687783046398,2.2890758788982204,2.14363923527454,2.07048117506602,2.35682865519646,2.9086619176350896,2.66945635318367,2.54117970897645,2.63011246475828,1.54518336821541,1.0,2.34960773774807,1.0,2.53048144981574,2.13174694510088,1.5333907080175502,2.73439173701855,2.31941838904773,1.73862202791794,2.52806784059421,2.3962342287858,2.52074547151948,2.7955254883793397,2.1164416975393103,2.11330814991839,2.3213705576608197,2.40112471067897,1.9607085516885598,2.0111896876099897,2.46711952701598,1.0,2.21624509770582,2.93846468436967,2.4980209275822003,1.0,1.2129861847366699,1.76737852411418,2.14363923527454,2.20112389720738,2.3709569644164503,1.32263271169222,2.1881125371650203,2.5446880223026804,2.49148776102983,1.7742979384992799,2.28697264545737,2.3514290878477,1.69152352216815,2.4201373545938303,1.5892792212359699,2.7656760040001296,2.12872228433843,2.2236257166937996,2.5316832428432003,1.2821687783046398,2.0841113519406798,2.78691460673018,2.8755705368684197,2.3913056881429102,2.30952370965311,2.05994188806195,2.40112471067897,2.28060113153691,2.50826030551233,1.0,2.19595497302352,2.4293484729236603,2.91118425175596,3.2832265779239904,2.4185829940669903,2.59419359130564,2.63958608667343,2.13773379475371,1.0,1.78774377164647,1.83784086165552,1.6097011023794,2.1933750806157,2.10380372095596,2.5470112512266003,2.78288808676457,1.30297993674825,1.8664645659717398,2.67726923960426
33,1.2771506139638,1.0,1.0,2.1186945078978403,1.0,1.0,1.0,1.53681086599154,2.420928930098,1.90102217324808,1.0,1.6569601827428502,1.0,1.0,1.0,2.05411490051059,1.0,1.86039790512731,1.30578115125498,1.96642334594369,1.0,1.77048380943111,1.95409772047919,1.0,1.86039790512731,1.0,1.43648069500949,2.00138752348664,1.96642334594369,1.0,1.0,1.0,2.06877936300956,1.70926996097583,2.1122026907305402,1.0,1.6569601827428502,1.80692577688373,1.0,2.27279276066568,2.12083706025474,2.66074218914622,2.47335556698286,2.12296909439375,2.1377580776338596,2.26974637313077,2.36662838129297,2.29203443599474,2.42955849946142,2.5316832428432003,1.90455326297677,2.20240657263938,2.58738540271353,2.600166689408,3.2007629740113996,2.36662838129297,2.0735717283049198,2.56317246055486,1.09621458534641,2.08062648692181,2.41874861624957,2.77504947101776,2.8258413877277797,2.49050627246935,3.07242269846109,3.25533040717417,2.4198401414168997,1.0,2.4545094856859104,2.46945381376713,1.84862011743413,1.02325245963371,1.0,2.16157761104887,2.72916478969277,2.51244424074196,2.7970527647822006,1.0,2.2573905493372997,1.73062079788728,2.28028236656787,2.45044926886266,2.95794711997873,2.71409494250139,2.50976687277839,2.61333432023269,1.0,1.2771506139638,2.59569458516416,1.31952244906545,2.6774792002613,2.13551428099879,1.0,2.90241630830903,2.6924503234060198,2.06877936300956,2.69612038999525,2.4791432479786097,2.25894840765209,2.79404167212829,1.92505412031184,1.92505412031184,2.26974637313077,2.41103014679709,1.97243427695737,2.07594822464404,2.73541524371883,1.56050441519506,2.0565999762927802,3.09228894213661,2.55427104943663,1.3455697560563897,1.0,1.62490060220449,2.19164659856273,2.1292708601213204,2.0899051114394,1.0,2.34783720921772,2.40767977144119,2.68252412854228,1.60455003257126,2.12296909439375,2.29780426652529,2.66595602945396,2.31875181385711,1.7037211599270201,3.15381181665326,2.20240657263938,2.00419235625971,2.27879931375556,1.0,1.59747578987038,2.65811637823789,2.67239344718103,2.41874861624957,2.70995648550935,2.03116599966066,2.7471320290329597,2.1730988177662303,2.26974637313077,1.0,2.1806132506116,2.63035667337196,2.9077659614624,3.23704833988512,2.37993972280192,2.44839710345777,2.52738497736546,2.0735717283049198,1.0,1.9571761304048503,1.89030921689995,1.51161602056914,2.0615278708905103,2.2006316548101004,2.73991236909756,2.95681650592717,1.0,1.6506959797606102,2.74380755413204
34,1.8135142715418797,1.0,1.0,1.78368923634732,2.46726763917958,2.4303895309097596,1.6975344625969602,1.9243051361545602,2.37930551775058,2.01533879474501,1.0,1.7010496307291398,1.78440330175301,1.0,1.0,2.3333868116595298,1.16136800223497,1.86814462408976,1.64384731029971,2.18198642448015,1.0,3.4464175487595403,2.23276747417634,1.30124708863621,1.9817959634895501,1.0,1.61415870950917,2.23118914548267,2.14725883000314,1.0,1.8753217619390903,1.88258145355445,1.76004532796581,1.80342297165831,1.9664937207214799,2.31648406154509,2.3429849254802297,2.4425111249347795,1.0,2.21208101599211,2.0349491466763703,2.6859386934942595,2.3082762110507797,2.05888133934956,2.28028236656787,2.45853209488555,2.78832041832275,2.50567895244156,2.8611967605415,2.81225473430722,2.19880823910671,2.3098642827093596,2.3809434959839,1.9933921374489998,2.6675276637936096,1.7655940553194498,2.0812032393065802,2.4799350339443396,2.70876921587326,2.23690237884703,2.13296372613073,2.9057985778407502,2.93331515569457,2.443270812514,3.25442963898165,3.3257988065755497,2.4930186545958195,2.40107297302595,2.52292651504606,3.02774905650001,1.7076553235311898,2.87041561117199,2.64468471839588,2.26466437665832,2.3979052637236697,2.4866004793062,2.9145705599694707,1.3727279408856001,2.25985657385978,1.77018902273599,2.4986068758931097,2.3142886609474997,2.97079535355554,2.85429996770991,2.4984277285555,2.6405758385536404,2.33251925137373,1.0,2.65568576202199,2.1971840375158402,2.61895759239094,2.05203950700147,1.6253639046057,2.8898729142707,2.7177536932107205,2.35018015451937,2.51948672206446,2.46300408948576,2.4070111745361236,2.88328090600492,2.25341070479037,2.09786441141451,2.52819656239541,2.2117077504066898,1.8146803423483997,1.9706490103104402,2.4905273276402204,1.51235081106987,2.14550717140966,3.1491112956784906,2.3533390953113,1.68484536164441,2.6457365769306804,2.25505530355744,2.40093497581085,2.34040445143246,2.2334149644249703,1.05230909964732,2.45088007080727,2.50157955580476,2.63730456451682,1.9825651870905603,2.2851070295668103,2.39612957530959,2.34443157457486,2.2368646223173902,2.1678192898771296,3.06461520532089,2.25928321618996,2.11635865050169,2.42838589920013,1.65944078187032,2.13254784246558,2.8711027791883397,2.7052391788565098,2.19184209461911,2.5539133534119403,2.18988316264692,2.6728825747557203,2.38594571273018,2.55803020569827,2.27004964326716,2.1447816545280154,2.74182498176508,2.73917267296395,3.3147770202139597,2.65800662416406,2.62426146377876,2.87411636956074,2.46622236958133,1.7557224449034599,1.32180548385754,2.05144195563497,1.9192873405043798,2.25234322438009,2.2740423300498303,2.89803096223301,2.74712425482472,1.0,2.27586395071252,2.9109497371005295
35,1.83657727484065,1.0,1.0,2.0431657202074502,1.0,1.23578087032756,1.10516942799933,1.8173008783933202,2.60871853525914,1.77048380943111,1.0,1.85509495115862,1.0511525224473799,1.0,1.0,2.2535560672201203,1.0,1.9834458573413403,1.4752352226041299,2.0824622211686297,1.0,1.5223501756905098,2.16976257690291,1.2276959285716407,2.005896379681567,1.1430867219414713,1.7971289877965502,2.07975991966009,1.9934362304976099,1.0,1.0,1.0,1.8595585726260502,2.1008528266573,1.25406445291434,1.0,1.65108408924301,2.06602759494886,1.0,2.2116810762991403,2.34060273225675,2.6596595388821296,2.57303414190742,2.12587146741768,1.9334872878487097,1.95918454273119,2.14952701375435,2.32078997769881,2.11354227995396,2.58952514743754,1.95559155040572,2.52944318793865,2.6433045963068,2.28169226716094,2.99023670808191,1.98677173426624,1.8727970399896001,2.46229315554253,1.0,2.0032019465216897,2.36381873756418,2.72741924705953,2.72867836685091,2.5559162895529504,3.2263524028245403,3.17670173735775,2.34652900410186,1.07881918309885,2.51053160584908,2.795275058276,1.9901167660678998,1.41747169320329,1.0,2.0158625080973103,2.7001670060025798,2.38453261549425,2.5494446930127,1.0,2.17414706509703,1.37857957611577,2.34504028401956,2.4245059564044,2.94652595126417,2.61197807599386,2.58952514743754,2.59545212877696,1.1752218003430501,1.0,3.28173540159235,1.0,2.5903847941265297,2.07704069834246,1.0,2.8545428651179905,2.74107277237332,1.88986172125819,2.62634036737504,2.50440289246816,2.32699090552036,2.76141660295019,1.97662505205073,2.04020662757471,2.35090671553786,2.73923205337659,1.37857957611577,1.8727970399896001,2.6582022533870098,1.0,2.2215446370272,3.00917034105203,2.7429057225601805,1.0,1.2718416065365,1.8675532726772754,2.16533337259698,2.2917905063857797,1.9901167660678998,1.0,2.48652965387153,2.53524347050258,2.55866057954114,1.65108408924301,2.27135362210248,2.43304941161661,2.30005173212004,2.28677073671406,1.1532049000842801,2.99531044905469,2.28508450333522,2.1784877310474,2.34945237594991,1.0,1.60541279815305,2.85646303771864,2.79199924625548,2.2312146479626,2.7197951706584598,1.94468003388131,2.49503065061635,1.92205040216717,2.4460702111208987,1.0,2.13309161025471,2.7001670060025798,2.9750869934995605,3.17283636012271,2.4767736800857403,2.38990995177203,2.56139956044203,2.19537375481741,1.0,1.32076922833869,2.86075113854972,1.73021684056869,2.15182934013187,2.30330407743893,2.64406420614318,3.04045992513267,1.7054360465852498,1.9627480533586397,2.82019488917146
36,1.0,1.0,1.0,1.7381460887120601,1.15986784709257,1.0,1.0,1.91307174030925,2.5728367643474503,1.8139144200486002,1.0,1.59593690626917,1.6034691597338402,1.0,1.0,1.92402070047407,1.0,2.07754958045179,1.48301642014413,2.0567524405674398,1.0,1.0,2.12106716746773,1.0,1.9203842421783601,1.0,1.95865942705293,2.04594853810533,2.18127177155946,1.0,1.3955011243056301,1.0,1.64640372622307,2.2751961417856204,1.7326349675391999,1.0,1.34419571587143,1.9382194178127399,1.0,2.0432050388876597,1.8139144200486002,2.61713669237761,2.4729757345942303,2.1117664330525603,2.13468699255685,2.39854759573493,2.08760397368781,2.34315247166226,2.16488795754795,2.57711248826435,2.06468256622851,2.2270893382290695,2.60442046977737,2.25520011665712,2.7073913121308704,1.4628470358316699,1.7381460887120601,2.5544649309049903,1.0,2.20093253589919,2.35011228009836,2.8070409231556406,2.93459438942702,2.4203848769604104,3.28662934472041,3.2830749747354706,2.4191954809071,1.0,2.45131044583783,2.53997889397574,1.9938328666139902,1.0,1.0,2.51352389611375,2.39480177716271,2.27682930534339,2.41321591535391,1.0,2.21606028592314,1.7381460887120601,2.29900581645064,2.3769235244180296,2.98854112101004,2.7373755487452502,2.4729757345942303,2.6734724860640697,1.0,1.0,2.3332255362617205,1.0,2.661946181895872,1.94512377012212,1.21827285357145,2.85899410921821,2.6592504687726604,1.8980117387975002,2.59136516840857,2.4250938339654398,2.50271382357134,2.6218199733627903,2.3346547668832405,2.0925452076056104,2.4813709568325497,2.38976836093798,2.16905693274485,1.9907826918031397,2.3997775244887998,1.0,2.4180028185244398,2.77967584014313,2.34871364746775,1.0,1.0,1.25333800532611,2.35148709044971,2.03770531313554,2.3769235244180296,1.0,2.4665859045948904,2.7785274759271004,2.7562556487542302,2.1117664330525603,2.20286958771521,2.26197619139781,1.85381984585676,2.36904878894034,1.0,2.8064987919423903,2.05941193743866,2.4579121601033598,2.62876685723129,1.0,1.4628470358316699,2.66355959182592,2.7453793158134503,2.5306990418449398,2.4250938339654398,2.1279466428489,2.4227375339463904,2.25691008188936,2.42743741864426,1.0,2.29278753519833,2.42743741864426,2.92804233200489,3.23507876989627,2.38080798645616,2.66924247685137,2.52787468632869,2.26197619139781,1.0,1.96852964437484,2.04048366420627,1.5024271199844301,2.0949949009446103,2.2751961417856204,2.51449462470354,2.67277187712385,1.0,2.1951244229866798,2.7502383232064
37,1.7182525000977502,1.31952244906545,1.43039759138697,1.75066264613406,1.6831371314830101,1.8783494222177801,1.3400473176613898,1.82249498527875,2.43373784051943,2.0455576691365502,1.37857957611577,1.6831371314830101,1.77349389227097,1.43039759138697,1.25115134317535,1.9995654882259801,1.31952244906545,1.98159211721408,1.66454796224655,1.9995654882259801,1.0,1.61405310598722,1.75838194177468,1.47683162851226,2.10479428648628,1.0,1.8665236255328401,2.07616693934493,2.1283669539380803,1.0,1.75838194177468,1.0,1.6922298357727599,1.88417206952391,1.8725058993459298,1.5187770689267701,1.88417206952391,2.2479978020801203,1.0,2.13808154649575,2.03754601208583,2.6324572921847205,2.3336487565147,2.2197154758555,2.0687052196919398,2.16902750600893,1.2258259914618899,2.28384375779584,2.4857640022849505,2.66513051697092,2.02526489215451,2.2223522392477997,2.3356985514982203,2.2504931918406097,2.68379424657379,1.93811926919431,1.95308284391209,2.54374530570309,1.56902258602956,2.13161866434913,2.03346396607741,2.65057947925062,2.7574719477656697,2.24047436346788,2.7740714942562996,2.9458574049501802,2.22499896053945,1.0,2.4417893665343504,2.5136969244574,1.66454796224655,1.6922298357727599,1.35964579267454,2.13161866434913,2.51505214436441,2.2504931918406097,2.29741030889739,1.55702572238638,2.35753465459758,1.89547779627571,2.07616693934493,2.2479978020801203,2.7843176758690698,2.53737828283021,2.39285516938954,2.52570546900604,1.62469453127208,1.0,2.38747881199254,1.8725058993459298,2.51098712206756,2.02526489215451,1.7096938697277901,2.67268883537939,2.35947500110838,2.02106519720257,2.45126435462188,2.27457346419647,2.36711354317764,2.50824683045123,1.9675479762188601,1.9431976300689298,2.44496552334867,2.32329336134524,1.76596642478571,1.80902072048367,2.55739891554427,1.62469453127208,1.9330314951024101,2.88262129003653,2.2170362586276298,1.77349389227097,1.47683162851226,1.94816836172713,2.45281340867785,2.24551266781415,2.19509671061186,1.37857957611577,2.0871067440990902,2.35364699641027,2.40169341844075,1.8665236255328401,2.02106519720257,2.34773971792005,2.24047436346788,2.29068000541786,1.8665236255328401,2.7361812938993104,2.02938377768521,1.9226216715232,2.37276475954374,1.5052856741441298,2.01258416391415,2.5068836911289103,2.54247685600963,2.5190663268649303,2.4171726495177794,2.04155058171765,2.38747881199254,2.20620501176327,2.3336487565147,1.46194849520376,2.0907164484811003,2.55984680073932,2.7574719477656697,2.90441256924752,2.3746200544313703,2.5892233094905497,2.58350482670452,2.06494442603862,1.0,1.44653716707364,2.05728564441821,2.03346396607741,2.17788264326532,2.3516803765279,2.5914986845058197,2.62414796994189,1.43039759138697,1.8481891169913998,2.79148011602
38,1.20844135643857,1.0,1.0,1.99409708958821,1.0,1.0,1.0,1.57437856441308,2.5667264682016753,1.97257308092655,1.0,1.8692904042093998,1.16375752398196,1.0,1.0,2.18218631673954,1.13956426617585,1.79309160017658,1.0,1.99760478746045,1.0,1.3955011243056301,2.18901280460024,1.0,1.99760478746045,1.0,1.82516637225655,2.07689519386605,2.13395384451796,1.0,1.0,1.0,2.1130738935942097,1.7075701760979398,1.8040712488856598,1.0,1.7337588355872,1.9135489579065201,1.0,2.14653112200745,1.93414481179248,2.61861283544418,2.3770146804081,2.16826171018288,2.02127201395104,2.3320342770275198,2.15146178712433,2.31031087991934,2.18901280460024,2.5651627928332403,1.8353734524700098,2.2728159335431,2.3221365640961,2.14653112200745,2.81317385519025,1.7337588355872,1.82516637225655,2.58709331163393,1.0,2.2359322539863,1.9688563746146899,2.674383429621,2.83197209965811,2.3034120705967402,3.1270594219440095,3.1344767375349902,2.27836484773769,1.3444634214289173,2.35585363581054,2.51789495835757,1.4224256763712,1.4714384073893,1.0,2.38866946397662,2.6626350789382003,2.22980978295254,2.46032642235237,1.0,2.3799578293447,1.9135489579065201,2.21732599022711,2.3784887480318098,2.87682957996008,2.55827646057135,2.46032642235237,2.52005098806282,1.16375752398196,1.0,2.45038769082819,1.0,2.6562419843289597,1.8963608454693202,1.16375752398196,2.77391072023209,2.50472905162126,1.9762123771173798,2.52434418542812,2.45414332717459,2.37405145002372,2.44152232588239,1.8040712488856598,2.09394672389058,2.56613096188592,2.5805258341293302,1.8311238303300286,1.93811926919431,2.6473144948659,1.6650178254124701,2.08834875228853,3.0117860572378303,2.45909078960059,1.05766610390983,1.3036279763838898,1.5360531551591998,2.2981541513231902,2.12881914219451,2.2236257166937996,1.0,2.2130925512524797,2.44280889284628,2.5157281717439504,1.7007902213743502,2.2130925512524797,2.3770146804081,2.3710678622717403,2.34171143503734,1.16375752398196,2.82351335303699,2.17989633262071,2.07689519386605,2.40421774451492,1.0,1.6341748717626003,2.6053589254888503,2.81491318127507,2.32545408605626,2.62638143346953,1.82000430680832,2.62638143346953,2.22151856032228,2.2728159335431,1.0,2.2518328186286403,2.6044636616701897,2.8919219641646703,3.0988893528232597,2.3784887480318098,2.5146407109486897,2.64650175003161,2.27836484773769,1.0,1.0,2.0374663396434998,1.6421676344049498,2.17989633262071,2.1957059747471,2.78632543439007,2.7875525663567298,1.0,1.9576072870601002,2.79302865438592
39,1.48911436937892,1.52368144780075,1.27852496473702,1.45765485421846,2.05941193743866,1.6991002731412501,1.1346551422776499,1.6546096573592701,2.55993055244759,1.90982336965091,1.0,1.7821858664920198,1.4166405073382802,1.0,1.0,2.2047438326888,1.0,1.61846649219908,1.27276958655176,1.9908048717516598,1.0,1.1574567681342298,2.08095100437948,1.0,2.01876289281647,1.0,1.7910938735802702,2.1204975355537865,1.8879547038088,1.0,1.04960561259497,1.12548126570059,1.4728295567127099,1.8331789972681,1.84825071467704,1.0,1.79927160834987,2.17212108746676,1.0,1.88758917154387,2.04291006198173,2.48022259858448,2.2223522392477997,2.2132520521964,1.93178829696338,2.56162007954391,2.0107026797783702,2.2983289880734903,2.24501887073775,2.50957883743459,2.0679816582201602,2.2625104155254703,2.1680995417304296,1.7481104674949801,2.8812448154045405,1.9526229528195802,1.87760167972927,2.6566203835287,1.5410172928456598,2.2279766379455497,2.2836064847071498,2.7753810449955396,2.86654134183515,2.38548115016924,3.19842888497208,3.24181534118756,2.13987908640124,1.0,2.47025609345748,2.591304254808514,1.3304137733491899,1.43616264704076,1.1300119496718999,2.3488400980384196,2.3099387474772297,2.26194055307987,2.55247353069734,1.0,2.3139936954897595,1.58427467192499,2.41669874215736,2.3648041818189,2.7621494373636,2.6643316543697204,2.42472650375501,2.64402970723118,1.31691343916499,1.0,2.53157470673097,1.9341953493478798,2.52237249726216,1.8756399370041699,1.51949985285954,2.7695730099393,2.6368688652439403,2.2510295385239,2.20548856595327,2.21090681365437,2.28382116594306,2.7736145941443997,1.97155415344606,1.81937939889209,2.45644954326908,2.31675639903242,1.0,1.95308284391209,2.5439129114742203,1.0,1.95989958786594,2.9495388124037896,2.28203268560538,1.42934847292366,1.4605219929001998,1.5266622930104599,2.28476901334902,2.29427879978009,2.2027606873932,1.0,2.60543973197934,2.33616944007655,2.56400287446935,1.8202343095656002,2.1163752611796998,2.34656811211467,2.22698634552522,2.24531521635273,1.45048005460606,2.7525516303419,2.2369275480433197,2.14792353898061,2.5091420126927595,1.33855609100945,1.43288915534841,2.54668452628708,2.57964642933181,2.03704781935689,2.4912145691727203,2.106449590237886,2.60937560628179,2.02495747055046,2.2428642961407097,1.0,2.2443637236016603,2.44728985073122,2.80606459918824,3.2337345447926005,2.64332927984325,2.52479193515215,2.72497591223136,2.0927206446841002,1.0,1.28307497473547,1.83196570502828,1.84117169449953,2.11910735892984,2.4087401337160803,2.74675481954158,2.6854685396658,1.0,1.8625785677670699,2.75871891382746
40,1.0390173219974101,1.0,1.0,1.81743314411138,1.0,1.4454485142660503,1.0,1.6806980296976297,2.5400665657146804,1.9635044994142898,1.0,1.91328390176042,1.43328968519503,1.0,1.0,2.1483558264494,1.0390173219974101,1.9254152370842499,1.4079005401426399,2.0183675783878403,1.0,1.0,2.23497259840524,1.0,1.8702282790117901,1.0,1.7011360660925299,1.9213742954184698,2.1483558264494,1.0,1.64424158584373,1.0,1.6806980296976297,2.18726683817929,1.7856856682809,1.0,1.54195347445824,2.10564641265124,1.58748646541096,2.2427649777521004,2.17843013994774,2.55376169839,2.34262004255335,2.20444558143307,2.15548786214128,2.44785544434554,2.3090123487754304,2.19595497302352,1.9635044994142898,2.7135577401359905,2.0583500922106497,2.02473188965525,2.3487331037982897,2.08400399060803,2.8958643512473,1.97076515978077,1.9448773059637,2.6773331514198997,1.43328968519503,2.16247479043812,2.3823953086704104,2.8825302298505004,2.8901917939195605,2.2920566046214703,3.25585599775786,3.20970263212035,2.4526909126133196,1.0,2.5400665657146804,2.65075421829838,2.07845681805329,1.0,1.0,2.45868316434648,2.60047191646607,2.30567374566969,2.44294986957786,1.0,2.3023092783699797,2.22703784493023,2.18726683817929,2.49080095201085,2.89492497735954,2.6861176659199,2.52491514753987,2.7497517706137002,1.0,1.0,2.4526909126133196,1.0,2.68972607870561,1.97076515978077,1.33705972632052,2.70458802403381,2.5017437296279903,2.58090217746664,2.69543789459774,2.33951106574631,2.4490616468581403,2.67437423771705,2.22703784493023,2.051694800308029,2.37241485620005,2.39490675105403,1.5698418994037602,1.95985195479961,2.5577113710651265,1.0,2.137650944091515,2.94674202550457,2.46575451983388,1.0,1.49094120535679,2.1186614628545,2.3738678703270697,2.25231893294165,2.33951106574631,1.0,2.52491514753987,2.66461377370009,2.7223624036241203,2.03414697710605,2.06126394230025,2.33951106574631,2.04641711698399,2.35924717448969,1.0,2.9986951583116603,2.0151081606458403,2.2230284269722502,2.6918768225593297,1.0,2.23299611039215,2.69116109074118,2.89633327734274,2.56613096188592,2.5155692011237796,2.02473188965525,2.5207847487136603,2.3456873288988502,2.4773094082315,1.0,2.0583500922106497,2.5330599332841097,2.90563400132695,3.22499896053945,2.57265091525236,2.63808972198451,2.5103036684488598,2.27443497007404,1.0,1.85648721286863,2.07845681805329,1.7745899502647902,2.28157873502375,2.0812392609117,2.66386104784594,2.7342956594822003,1.0,1.9008039348103702,2.8668365071914303
